id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
216593,288363,plantae,Cyperus capitatus,https://minka-sdg.org/attachments/local_photos/files/288363/medium.jpeg,rogerpuig,41.2647222222,1.9558472222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216593_288363.jpg
216592,288362,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/288362/medium.jpeg,rogerpuig,41.2647666667,1.9559444444,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216592_288362.jpg
216591,288361,plantae,Retama monosperma,https://minka-sdg.org/attachments/local_photos/files/288361/medium.jpeg,rogerpuig,41.2651194444,1.9564472222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216591_288361.jpg
216591,288359,plantae,Retama monosperma,https://minka-sdg.org/attachments/local_photos/files/288359/medium.jpeg,rogerpuig,41.2651194444,1.9564472222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216591_288359.jpg
216591,288360,plantae,Retama monosperma,https://minka-sdg.org/attachments/local_photos/files/288360/medium.jpeg,rogerpuig,41.2651194444,1.9564472222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216591_288360.jpg
216588,288357,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/288357/medium.jpeg,rogerpuig,41.2768361111,2.0737472222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216588_288357.jpg
216587,288354,plantae,Cakile maritima,https://minka-sdg.org/attachments/local_photos/files/288354/medium.jpeg,rogerpuig,41.2648194444,1.9573305556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216587_288354.jpg
216587,288353,plantae,Cakile maritima,https://minka-sdg.org/attachments/local_photos/files/288353/medium.jpeg,rogerpuig,41.2648194444,1.9573305556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216587_288353.jpg
216586,288352,plantae,Silene nicaeensis,https://minka-sdg.org/attachments/local_photos/files/288352/medium.jpeg,rogerpuig,41.2648027778,1.9573027778,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216586_288352.jpg
216586,288351,plantae,Silene nicaeensis,https://minka-sdg.org/attachments/local_photos/files/288351/medium.jpeg,rogerpuig,41.2648027778,1.9573027778,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216586_288351.jpg
216585,288349,plantae,Dittrichia viscosa,https://minka-sdg.org/attachments/local_photos/files/288349/medium.jpeg,rogerpuig,41.2648111111,1.957175,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216585_288349.jpg
216585,288348,plantae,Dittrichia viscosa,https://minka-sdg.org/attachments/local_photos/files/288348/medium.jpeg,rogerpuig,41.2648111111,1.957175,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216585_288348.jpg
216584,288347,plantae,Cakile maritima,https://minka-sdg.org/attachments/local_photos/files/288347/medium.jpeg,rogerpuig,41.2647694444,1.9571694444,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216584_288347.jpg
216583,288344,plantae,Sporobolus pungens,https://minka-sdg.org/attachments/local_photos/files/288344/medium.jpeg,rogerpuig,41.2646888889,1.9562222222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216583_288344.jpg
216582,288343,plantae,Xanthium,https://minka-sdg.org/attachments/local_photos/files/288343/medium.jpeg,rogerpuig,41.2647111111,1.9561444444,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216582_288343.jpg
216581,288342,plantae,Polygonum maritimum,https://minka-sdg.org/attachments/local_photos/files/288342/medium.jpeg,rogerpuig,41.2646861111,1.9561972222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216581_288342.jpg
216581,288341,plantae,Polygonum maritimum,https://minka-sdg.org/attachments/local_photos/files/288341/medium.jpeg,rogerpuig,41.2646861111,1.9561972222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216581_288341.jpg
216580,288340,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/288340/medium.jpeg,rogerpuig,41.2646888889,1.9560611111,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216580_288340.jpg
216580,288339,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/288339/medium.jpeg,rogerpuig,41.2646888889,1.9560611111,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216580_288339.jpg
216578,288334,plantae,Euphorbia paralias,https://minka-sdg.org/attachments/local_photos/files/288334/medium.jpeg,rogerpuig,41.2648666667,1.9574166667,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216578_288334.jpg
216578,288335,plantae,Euphorbia paralias,https://minka-sdg.org/attachments/local_photos/files/288335/medium.jpeg,rogerpuig,41.2648666667,1.9574166667,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216578_288335.jpg
216577,288333,plantae,Cakile maritima,https://minka-sdg.org/attachments/local_photos/files/288333/medium.jpeg,rogerpuig,41.2648444444,1.9573055556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216577_288333.jpg
216576,288332,plantae,Silene nicaeensis,https://minka-sdg.org/attachments/local_photos/files/288332/medium.jpeg,rogerpuig,41.2648388889,1.9572972222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216576_288332.jpg
216576,288331,plantae,Silene nicaeensis,https://minka-sdg.org/attachments/local_photos/files/288331/medium.jpeg,rogerpuig,41.2648388889,1.9572972222,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216576_288331.jpg
216575,288330,plantae,Juncus acutus,https://minka-sdg.org/attachments/local_photos/files/288330/medium.jpeg,rogerpuig,41.2648305556,1.9572055556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216575_288330.jpg
216574,288329,plantae,Dittrichia viscosa,https://minka-sdg.org/attachments/local_photos/files/288329/medium.jpeg,rogerpuig,41.2647805556,1.957175,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216574_288329.jpg
216573,288328,plantae,Eryngium maritimum,https://minka-sdg.org/attachments/local_photos/files/288328/medium.jpeg,rogerpuig,41.2647888889,1.9572055556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216573_288328.jpg
216572,288328,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/288328/medium.jpeg,rogerpuig,41.2647888889,1.9572055556,cc-by-nc,"(c) Roger Puig, some rights reserved (CC BY-NC)",216572_288328.jpg
216523,288259,mollusca,Glycymeris bimaculata,https://minka-sdg.org/attachments/local_photos/files/288259/medium.jpg,romu_freediving_photography,41.2687252222,2.0366696667,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",216523_288259.jpg
216522,288258,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/288258/medium.jpg,romu_freediving_photography,41.2687222222,2.0366666667,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",216522_288258.jpg
216521,288257,plantae,Posidonia oceanica,https://minka-sdg.org/attachments/local_photos/files/288257/medium.jpg,romu_freediving_photography,41.2683585471,2.0345319808,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",216521_288257.jpg
216521,288256,plantae,Posidonia oceanica,https://minka-sdg.org/attachments/local_photos/files/288256/medium.jpg,romu_freediving_photography,41.2683585471,2.0345319808,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",216521_288256.jpg
216514,288240,mollusca,Patella caerulea,https://minka-sdg.org/attachments/local_photos/files/288240/medium.jpeg,mediambient_ajelprat,41.2872889787,2.1059398379,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216514_288240.jpg
216251,287826,plantae,Dittrichia viscosa,https://minka-sdg.org/attachments/local_photos/files/287826/medium.jpg,lauracoro,41.2650186647,1.9566781819,cc-by-nc,"(c) Laura Colom, some rights reserved (CC BY-NC)",216251_287826.jpg
216060,287821,aves,Charadrius alexandrinus,https://minka-sdg.org/attachments/local_photos/files/287821/medium.jpeg,mediambient_ajelprat,41.2869003458,2.1050437776,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216060_287821.jpg
216060,287820,aves,Charadrius alexandrinus,https://minka-sdg.org/attachments/local_photos/files/287820/medium.jpeg,mediambient_ajelprat,41.2869003458,2.1050437776,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216060_287820.jpg
216060,287822,aves,Charadrius alexandrinus,https://minka-sdg.org/attachments/local_photos/files/287822/medium.jpeg,mediambient_ajelprat,41.2869003458,2.1050437776,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216060_287822.jpg
216059,287819,aves,Calidris alba,https://minka-sdg.org/attachments/local_photos/files/287819/medium.jpeg,mediambient_ajelprat,41.2869003458,2.1050437776,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216059_287819.jpg
216058,287817,aves,Upupa epops,https://minka-sdg.org/attachments/local_photos/files/287817/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216058_287817.jpg
216058,287816,aves,Upupa epops,https://minka-sdg.org/attachments/local_photos/files/287816/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216058_287816.jpg
216057,287810,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287810/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287810.jpg
216057,287811,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287811/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287811.jpg
216057,287814,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287814/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287814.jpg
216057,287815,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287815/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287815.jpg
216057,287813,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287813/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287813.jpg
216057,287812,aves,Buteo buteo,https://minka-sdg.org/attachments/local_photos/files/287812/medium.jpeg,mediambient_ajelprat,41.282350689,2.0914799368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",216057_287812.jpg
216014,287549,aves,Serinus serinus,https://minka-sdg.org/attachments/local_photos/files/287549/medium.jpeg,xasalva,41.2651168383,1.9566217758,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216014_287549.jpg
216013,287548,insecta,Bombus terrestris,https://minka-sdg.org/attachments/local_photos/files/287548/medium.jpeg,xasalva,41.2650765158,1.9564608433,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216013_287548.jpg
216012,287547,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287547/medium.jpeg,xasalva,41.265096677,1.9566164114,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216012_287547.jpg
216011,287546,aves,Motacilla alba,https://minka-sdg.org/attachments/local_photos/files/287546/medium.jpeg,xasalva,41.2650281287,1.9560021855,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216011_287546.jpg
216010,287545,aves,Serinus serinus,https://minka-sdg.org/attachments/local_photos/files/287545/medium.jpeg,xasalva,41.2650926448,1.9563857414,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216010_287545.jpg
216009,287543,aves,Passer domesticus,https://minka-sdg.org/attachments/local_photos/files/287543/medium.jpeg,xasalva,41.2651007093,1.9563481905,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216009_287543.jpg
216009,287544,aves,Passer domesticus,https://minka-sdg.org/attachments/local_photos/files/287544/medium.jpeg,xasalva,41.2651007093,1.9563481905,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216009_287544.jpg
216008,287541,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/287541/medium.jpeg,xasalva,41.2648224834,1.9559512236,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216008_287541.jpg
216008,287538,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/287538/medium.jpeg,xasalva,41.2648224834,1.9559512236,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216008_287538.jpg
216008,287539,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/287539/medium.jpeg,xasalva,41.2648224834,1.9559512236,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216008_287539.jpg
216008,287542,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/287542/medium.jpeg,xasalva,41.2648224834,1.9559512236,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216008_287542.jpg
216008,287540,insecta,Apis mellifera,https://minka-sdg.org/attachments/local_photos/files/287540/medium.jpeg,xasalva,41.2648224834,1.9559512236,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216008_287540.jpg
216006,287536,aves,Saxicola rubicola,https://minka-sdg.org/attachments/local_photos/files/287536/medium.jpeg,xasalva,41.2647740961,1.9570187427,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216006_287536.jpg
216006,287535,aves,Saxicola rubicola,https://minka-sdg.org/attachments/local_photos/files/287535/medium.jpeg,xasalva,41.2647740961,1.9570187427,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216006_287535.jpg
216005,287533,aves,Carduelis carduelis,https://minka-sdg.org/attachments/local_photos/files/287533/medium.jpeg,xasalva,41.2648103866,1.9550124504,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216005_287533.jpg
216005,287534,aves,Carduelis carduelis,https://minka-sdg.org/attachments/local_photos/files/287534/medium.jpeg,xasalva,41.2648103866,1.9550124504,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216005_287534.jpg
216004,287532,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287532/medium.jpeg,xasalva,41.2649313545,1.957394252,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216004_287532.jpg
216004,287531,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287531/medium.jpeg,xasalva,41.2649313545,1.957394252,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216004_287531.jpg
216003,287528,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287528/medium.jpeg,xasalva,41.2648103866,1.9573996164,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216003_287528.jpg
216003,287529,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287529/medium.jpeg,xasalva,41.2648103866,1.9573996164,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216003_287529.jpg
216003,287530,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/287530/medium.jpeg,xasalva,41.2648103866,1.9573996164,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216003_287530.jpg
216002,287526,aves,Saxicola rubicola,https://minka-sdg.org/attachments/local_photos/files/287526/medium.jpeg,xasalva,41.2648144188,1.9574103453,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216002_287526.jpg
216002,287527,aves,Saxicola rubicola,https://minka-sdg.org/attachments/local_photos/files/287527/medium.jpeg,xasalva,41.2648144188,1.9574103453,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216002_287527.jpg
216002,287525,aves,Saxicola rubicola,https://minka-sdg.org/attachments/local_photos/files/287525/medium.jpeg,xasalva,41.2648144188,1.9574103453,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216002_287525.jpg
216001,287524,aves,Sturnus vulgaris,https://minka-sdg.org/attachments/local_photos/files/287524/medium.jpeg,xasalva,41.2649474836,1.9567988016,cc-by-nc,"(c) xavi salvador costa, some rights reserved (CC BY-NC)",216001_287524.jpg
215797,287277,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/287277/medium.jpg,nur1994,41.2648305556,1.9577944444,cc-by,"(c) Nuria Machuca, some rights reserved (CC BY)",215797_287277.jpg
215796,287276,plantae,Eryngium maritimum,https://minka-sdg.org/attachments/local_photos/files/287276/medium.jpg,nur1994,41.2648583333,1.9577444444,cc-by,"(c) Nuria Machuca, some rights reserved (CC BY)",215796_287276.jpg
215795,287275,plantae,Cakile maritima,https://minka-sdg.org/attachments/local_photos/files/287275/medium.jpg,nur1994,41.26485,1.9577277778,cc-by,"(c) Nuria Machuca, some rights reserved (CC BY)",215795_287275.jpg
215794,287274,plantae,Ammophila arenaria,https://minka-sdg.org/attachments/local_photos/files/287274/medium.jpg,alba_barrera,41.2649014453,1.9574597105,cc-by-nc,"(c) Alba Barrera, some rights reserved (CC BY-NC)",215794_287274.jpg
215793,287273,mollusca,Cymbulia peronii,https://minka-sdg.org/attachments/local_photos/files/287273/medium.jpeg,mediambient_ajelprat,41.2800147785,2.083749232,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215793_287273.jpg
215793,287272,mollusca,Cymbulia peronii,https://minka-sdg.org/attachments/local_photos/files/287272/medium.jpeg,mediambient_ajelprat,41.2800147785,2.083749232,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215793_287272.jpg
215787,287265,mollusca,Glycymeris bimaculata,https://minka-sdg.org/attachments/local_photos/files/287265/medium.jpeg,mediambient_ajelprat,41.2874599007,2.106673374,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215787_287265.jpg
215787,287264,mollusca,Glycymeris bimaculata,https://minka-sdg.org/attachments/local_photos/files/287264/medium.jpeg,mediambient_ajelprat,41.2874599007,2.106673374,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215787_287264.jpg
215787,287263,mollusca,Glycymeris bimaculata,https://minka-sdg.org/attachments/local_photos/files/287263/medium.jpeg,mediambient_ajelprat,41.2874599007,2.106673374,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215787_287263.jpg
215786,287262,aves,Phalacrocorax carbo,https://minka-sdg.org/attachments/local_photos/files/287262/medium.jpeg,mediambient_ajelprat,41.2874606228,2.1067500341,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215786_287262.jpg
215786,287261,aves,Phalacrocorax carbo,https://minka-sdg.org/attachments/local_photos/files/287261/medium.jpeg,mediambient_ajelprat,41.2874606228,2.1067500341,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215786_287261.jpg
215785,287260,crustacea,Pachygrapsus marmoratus,https://minka-sdg.org/attachments/local_photos/files/287260/medium.jpeg,mediambient_ajelprat,41.2874606228,2.1067500341,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215785_287260.jpg
215785,287259,crustacea,Pachygrapsus marmoratus,https://minka-sdg.org/attachments/local_photos/files/287259/medium.jpeg,mediambient_ajelprat,41.2874606228,2.1067500341,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215785_287259.jpg
215784,287257,aves,Ptyonoprogne rupestris,https://minka-sdg.org/attachments/local_photos/files/287257/medium.jpeg,mediambient_ajelprat,41.2783028221,2.0791564883,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215784_287257.jpg
215784,287256,aves,Ptyonoprogne rupestris,https://minka-sdg.org/attachments/local_photos/files/287256/medium.jpeg,mediambient_ajelprat,41.2783028221,2.0791564883,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215784_287256.jpg
215784,287255,aves,Ptyonoprogne rupestris,https://minka-sdg.org/attachments/local_photos/files/287255/medium.jpeg,mediambient_ajelprat,41.2783028221,2.0791564883,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215784_287255.jpg
215784,287254,aves,Ptyonoprogne rupestris,https://minka-sdg.org/attachments/local_photos/files/287254/medium.jpeg,mediambient_ajelprat,41.2783028221,2.0791564883,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215784_287254.jpg
215784,287258,aves,Ptyonoprogne rupestris,https://minka-sdg.org/attachments/local_photos/files/287258/medium.jpeg,mediambient_ajelprat,41.2783028221,2.0791564883,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215784_287258.jpg
215778,287230,plantae,Ononis natrix,https://minka-sdg.org/attachments/local_photos/files/287230/medium.jpg,aida,41.265149,1.9602115,cc-by,"(c) Aida Girona, some rights reserved (CC BY)",215778_287230.jpg
215777,287229,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/287229/medium.jpg,xavieb,41.2650446978,1.9600803472,cc-by,"(c) xavier estruch bosch, some rights reserved (CC BY)",215777_287229.jpg
215776,287228,plantae,Malcolmia littorea,https://minka-sdg.org/attachments/local_photos/files/287228/medium.jpg,xavieb,41.2650376978,1.9600733472,cc-by,"(c) xavier estruch bosch, some rights reserved (CC BY)",215776_287228.jpg
215776,287227,plantae,Malcolmia littorea,https://minka-sdg.org/attachments/local_photos/files/287227/medium.jpg,xavieb,41.2650376978,1.9600733472,cc-by,"(c) xavier estruch bosch, some rights reserved (CC BY)",215776_287227.jpg
215776,287226,plantae,Malcolmia littorea,https://minka-sdg.org/attachments/local_photos/files/287226/medium.jpg,xavieb,41.2650376978,1.9600733472,cc-by,"(c) xavier estruch bosch, some rights reserved (CC BY)",215776_287226.jpg
215235,286584,insecta,Vanessa atalanta,https://minka-sdg.org/attachments/local_photos/files/286584/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215235_286584.jpg
215235,286585,insecta,Vanessa atalanta,https://minka-sdg.org/attachments/local_photos/files/286585/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215235_286585.jpg
215234,286582,elasmobranchii,Scyliorhinus canicula,https://minka-sdg.org/attachments/local_photos/files/286582/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215234_286582.jpg
215234,286583,elasmobranchii,Scyliorhinus canicula,https://minka-sdg.org/attachments/local_photos/files/286583/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215234_286583.jpg
215233,286581,aves,Phylloscopus collybita,https://minka-sdg.org/attachments/local_photos/files/286581/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215233_286581.jpg
215232,286580,aves,Upupa epops,https://minka-sdg.org/attachments/local_photos/files/286580/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215232_286580.jpg
215231,286578,aves,Phalacrocorax carbo,https://minka-sdg.org/attachments/local_photos/files/286578/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215231_286578.jpg
215231,286579,aves,Phalacrocorax carbo,https://minka-sdg.org/attachments/local_photos/files/286579/medium.jpeg,mediambient_ajelprat,41.2790933629,2.0813391368,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",215231_286579.jpg
214592,285778,plantae,Matthiola sinuata,https://minka-sdg.org/attachments/local_photos/files/285778/medium.jpeg,mediambient_ajelprat,41.2785456129,2.0796122676,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214592_285778.jpg
214592,285779,plantae,Matthiola sinuata,https://minka-sdg.org/attachments/local_photos/files/285779/medium.jpeg,mediambient_ajelprat,41.2785456129,2.0796122676,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214592_285779.jpg
214384,285228,mollusca,Glycymeris nummaria,https://minka-sdg.org/attachments/local_photos/files/285228/medium.jpeg,amb_platges,41.2770156078,2.0746225923,cc-by,"(c) AMB Platges, some rights reserved (CC BY)",214384_285228.jpg
214224,285264,insecta,Spodoptera littoralis,https://minka-sdg.org/attachments/local_photos/files/285264/medium.jpeg,mediambient_ajelprat,41.2804245744,2.0860518933,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214224_285264.jpg
214220,285259,aves,Upupa epops,https://minka-sdg.org/attachments/local_photos/files/285259/medium.jpeg,mediambient_ajelprat,41.2785124299,2.0797140707,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214220_285259.jpg
214219,285258,aves,Phoenicurus ochruros,https://minka-sdg.org/attachments/local_photos/files/285258/medium.jpeg,mediambient_ajelprat,41.2785124299,2.0797140707,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214219_285258.jpg
214218,285254,aves,Myiopsitta monachus,https://minka-sdg.org/attachments/local_photos/files/285254/medium.jpeg,mediambient_ajelprat,41.2785124299,2.0797140707,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214218_285254.jpg
214218,285256,aves,Myiopsitta monachus,https://minka-sdg.org/attachments/local_photos/files/285256/medium.jpeg,mediambient_ajelprat,41.2785124299,2.0797140707,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214218_285256.jpg
214216,285257,aves,Phalacrocorax carbo,https://minka-sdg.org/attachments/local_photos/files/285257/medium.jpeg,mediambient_ajelprat,41.2785124299,2.0797140707,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214216_285257.jpg
214215,285245,aves,Chloris chloris,https://minka-sdg.org/attachments/local_photos/files/285245/medium.jpeg,mediambient_ajelprat,41.2783135141,2.0778352971,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214215_285245.jpg
214215,285244,aves,Chloris chloris,https://minka-sdg.org/attachments/local_photos/files/285244/medium.jpeg,mediambient_ajelprat,41.2783135141,2.0778352971,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214215_285244.jpg
214214,285247,aves,Erithacus rubecula,https://minka-sdg.org/attachments/local_photos/files/285247/medium.jpeg,mediambient_ajelprat,41.2783135141,2.0778352971,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214214_285247.jpg
214214,285246,aves,Erithacus rubecula,https://minka-sdg.org/attachments/local_photos/files/285246/medium.jpeg,mediambient_ajelprat,41.2783135141,2.0778352971,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",214214_285246.jpg
